id;value;parent
1872;24435;24
1873;24219;24
1874;24292;24
1875;24840;24
1876;24430;24
1877;24607;24
1878;24386;24
1879;24350;24
1880;24670;24
1881;24950;24
1882;24191;24
1883;24100;24
1884;24565;24
1885;24162;24
1886;24236;24
1887;24500;24
1888;24367;24
1889;24112;24
1890;24447;24
1891;24680;24
1892;24345;24
1893;24175;24
1894;24135;24
1895;24235;24
1896;24138;24
1897;24358;24
1898;24498;24
1899;24198;24
1900;41500;41
1901;41440;41
1902;41728;41
1903;41550;41
1904;41560;41
1905;41898;41
1906;41380;41
1907;41809;41
1908;41200;41
1909;41449;41
1910;41899;41
1911;41980;41
1912;41661;41
1913;41889;41
1914;41240;41
1915;41111;41
1916;41600;41
1917;41989;41
1918;41849;41
1919;41870;41
1920;41570;41
1921;41805;41
1922;41510;41
1923;41710;41
1924;41110;41
1925;41930;41
1926;41310;41
1927;41220;41
1928;41730;41
1929;41610;41
1930;41900;41
1931;41429;41
1932;41430;41
1933;41320;41
1934;41439;41
1935;41360;41
1936;41910;41
1937;41359;41
1938;41100;41
1939;41410;41
1940;41820;41
1941;41580;41
1942;41230;41
1943;41908;41
1944;41950;41
1945;41810;41
1946;41890;41
1947;41370;41
1948;41389;41
1949;41409;41
1950;41450;41
1951;41599;41
1952;41780;41
1953;41760;41
1954;41657;41
1955;41749;41
1956;41000;41
1957;41400;41
1958;41807;41
1959;41209;41
1960;41703;41
1961;41420;41
1962;41888;41
1963;41120;41
1964;41860;41
1965;41565;41
1966;41960;41
1967;41339;41
1968;41390;41
1969;41719;41
1970;41210;41
1971;41567;41
1972;41880;41
1973;41830;41
1974;41140;41
1975;41563;41
1976;41309;41
1977;41630;41
1978;41740;41
1979;41564;41
1980;41897;41
1981;41927;41
1982;41620;41
1983;41727;41
1984;41569;41
1985;41731;41
1986;41658;41
1987;41659;41
1988;41750;41
1989;41770;41
1990;41089;41
1991;41530;41
1992;41460;41
1993;41804;41
1994;41640;41
1995;41219;41
1996;41720;41
1997;41928;41
1998;41566;41
1999;41470;41
2000;41840;41
2001;41150;41
2002;41130;41
2003;41300;41
2004;41670;41
2005;41540;41
2006;41479;41
2007;41250;41
2008;41590;41
2009;41330;41
2010;41568;41
2011;41909;41
2012;41920;41
2013;41388;41
2014;41800;41
2015;41970;41
2016;41650;41
2017;41340;41
2018;41940;41
2019;41218;41
2020;41806;41
2021;41907;41
2022;41319;41
2023;41850;41
2024;41660;41
2025;41808;41
2026;41350;41
2027;41318;41
2028;41520;41
2029;4070;4
2030;4071;4
2031;4080;4
2032;4008;4
2033;4002;4
2034;4004;4
2035;4007;4
2036;4009;4
2037;4005;4
2038;4006;4
2039;4003;4
2040;4001;4
2041;39011;39
2042;39001;39
2043;39004;39
2044;39003;39
2045;39012;39
2046;39010;39
2047;39008;39
2048;39005;39
2049;39009;39
2050;39002;39
2051;39006;39
2052;39007;39
2053;39070;39
2054;39071;39
2055;39080;39
2056;35200;35
2057;35218;35
2058;35211;35
2059;35212;35
2060;35213;35
2061;35215;35
2062;35210;35
2063;35220;35
2064;35214;35
2065;35219;35
2066;43429;43
2067;43815;43
2068;43714;43
2069;43364;43
2070;43839;43
2071;43360;43
2072;43716;43
2073;43427;43
2074;43479;43
2075;43530;43
2076;43460;43
2077;43896;43
2078;43591;43
2079;43381;43
2080;43528;43
2081;43365;43
2082;43813;43
2083;43393;43
2084;43893;43
2085;43860;43
2086;43895;43
2087;43870;43
2088;43720;43
2089;43312;43
2090;43762;43
2091;43773;43
2092;43765;43
2093;43597;43
2094;43791;43
2095;43718;43
2096;43879;43
2097;43711;43
2098;43422;43
2099;43883;43
2100;43880;43
2101;43120;43
2102;43786;43
2103;43738;43
2104;43413;43
2105;43719;43
2106;43512;43
2107;43747;43
2108;43372;43
2109;43717;43
2110;43510;43
2111;43428;43
2112;43411;43
2113;43884;43
2114;43100;43
2115;43350;43
2116;43785;43
2117;43772;43
2118;43812;43
2119;43373;43
2120;43811;43
2121;43881;43
2122;43820;43
2123;43894;43
2124;43850;43
2125;43897;43
2126;43110;43
2127;43776;43
2128;43517;43
2129;43713;43
2130;43787;43
2131;43569;43
2132;43559;43
2133;43392;43
2134;43764;43
2135;43560;43
2136;43310;43
2137;43784;43
2138;43746;43
2139;43580;43
2140;43816;43
2141;43379;43
2142;43440;43
2143;43730;43
2144;43459;43
2145;43781;43
2146;43000;43
2147;43736;43
2148;43750;43
2149;43425;43
2150;43558;43
2151;43515;43
2152;43780;43
2153;43749;43
2154;43153;43
2155;43748;43
2156;43516;43
2157;43737;43
2158;43410;43
2159;43777;43
2160;43154;43
2161;43529;43
2162;43596;43
2163;43890;43
2164;43390;43
2165;43590;43
2166;43414;43
2167;43320;43
2168;43712;43
2169;43775;43
2170;43371;43
2171;43892;43
2172;43514;43
2173;43891;43
2174;43878;43
2175;43143;43
2176;43763;43
2177;43382;43
2178;43150;43
2179;43421;43
2180;43400;43
2181;43340;43
2182;43300;43
2183;43740;43
2184;43770;43
2185;43760;43
2186;43361;43
2187;43887;43
2188;43151;43
2189;43370;43
2190;43178;43
2191;43206;43
2192;43593;43
2193;43710;43
2194;43152;43
2195;43519;43
2196;43491;43
2197;43481;43
2198;43594;43
2199;43423;43
2200;43810;43
2201;43461;43
2202;43817;43
2203;43140;43
2204;43783;43
2205;43761;43
2206;43549;43
2207;43449;43
2208;43448;43
2209;43376;43
2210;43739;43
2211;43774;43
2212;43595;43
2213;43155;43
2214;43513;43
2215;43840;43
2216;43527;43
2217;43886;43
2218;43450;43
2219;43790;43
2220;43771;43
2221;43330;43
2222;43426;43
2223;43415;43
2224;43520;43
2225;43142;43
2226;43715;43
2227;43548;43
2228;43885;43
2229;43540;43
2230;43877;43
2231;43130;43
2232;43570;43
2233;43420;43
2234;43321;43
2235;43424;43
2236;43882;43
2237;43470;43
2238;43500;43
2239;43362;43
2240;43412;43
2241;43511;43
2242;43792;43
2243;43830;43
2244;43550;43
2245;43363;43
2246;43439;43
2247;43144;43
2248;43800;43
2249;43700;43
2250;43782;43
2251;43141;43
2252;43311;43
2253;43380;43
2254;43814;43
2255;43480;43
2256;43490;43
2257;43375;43
2258;43374;43
2259;43430;43
2260;43391;43
2261;43592;43
2262;3800;3
2263;3802;3
2264;3804;3
2265;3801;3
2266;3803;3
2267;8300;8
2268;8304;8
2269;8302;8
2270;8303;8
2271;8301;8
2272;22713;22
2273;22472;22
2274;22620;22
2275;22621;22
2276;22437;22
2277;22463;22
2278;22143;22
2279;22392;22
2280;22612;22
2281;22147;22
2282;22141;22
2283;22451;22
2284;22808;22
2285;22461;22
2286;22348;22
2287;22588;22
2288;22623;22
2289;22330;22
2290;22860;22
2291;22760;22
2292;22534;22
2293;22220;22
2294;22558;22
2295;22371;22
2296;22112;22
2297;22255;22
2298;22212;22
2299;22282;22
2300;22135;22
2301;22560;22
2302;22410;22
2303;22251;22
2304;22589;22
2305;22194;22
2306;22416;22
2307;22559;22
2308;22473;22
2309;22421;22
2310;22610;22
2311;22148;22
2312;22531;22
2313;22270;22
2314;22420;22
2315;22585;22
2316;22144;22
2317;22145;22
2318;22540;22
2319;22337;22
2320;22469;22
2321;22487;22
2322;22123;22
2323;22162;22
2324;22728;22
2325;22133;22
2326;22830;22
2327;22195;22
2328;22625;22
2329;22338;22
2330;22730;22
2331;22466;22
2332;22193;22
2333;22121;22
2334;22149;22
2335;22474;22
2336;22583;22
2337;22150;22
2338;22636;22
2339;22417;22
2340;22364;22
2341;22622;22
2342;22751;22
2343;22372;22
2344;22336;22
2345;22390;22
2346;22283;22
2347;22715;22
2348;22347;22
2349;22638;22
2350;22889;22
2351;22700;22
2352;22452;22
2353;22609;22
2354;22140;22
2355;22800;22
2356;22311;22
2357;22462;22
2358;22587;22
2359;22569;22
2360;22571;22
2361;22484;22
2362;22234;22
2363;22339;22
2364;22714;22
2365;22464;22
2366;22300;22
2367;22637;22
2368;22132;22
2369;22192;22
2370;22712;22
2371;22483;22
2372;22450;22
2373;22436;22
2374;22196;22
2375;22363;22
2376;22533;22
2377;22580;22
2378;22440;22
2379;22131;22
2380;22770;22
2381;22373;22
2382;22711;22
2383;22710;22
2384;22460;22
2385;22362;22
2386;22486;22
2387;22350;22
2388;22630;22
2389;22510;22
2390;22791;22
2391;22500;22
2392;22773;22
2393;22470;22
2394;22807;22
2395;22160;22
2396;22340;22
2397;22370;22
2398;22146;22
2399;22375;22
2400;22315;22
2401;22216;22
2402;22514;22
2403;22624;22
2404;22485;22
2405;22280;22
2406;22570;22
2407;22395;22
2408;22591;22
2409;22880;22
2410;22888;22
2411;22480;22
2412;22213;22
2413;22361;22
2414;22810;22
2415;22142;22
2416;22222;22
2417;22394;22
2418;22310;22
2419;22215;22
2420;22313;22
2421;22572;22
2422;22449;22
2423;22233;22
2424;22465;22
2425;22584;22
2426;22365;22
2427;22438;22
2428;22481;22
2429;22414;22
2430;22111;22
2431;22312;22
2432;22197;22
2433;22269;22
2434;22740;22
2435;22467;22
2436;22393;22
2437;22660;22
2438;22482;22
2439;22351;22
2440;22535;22
2441;22424;22
2442;22423;22
2443;22412;22
2444;22729;22
2445;22611;22
2446;22809;22
2447;22422;22
2448;22640;22
2449;22415;22
2450;22268;22
2451;22520;22
2452;22377;22
2453;22639;22
2454;22367;22
2455;22349;22
2456;22260;22
2457;22430;22
2458;22468;22
2459;22720;22
2460;22662;22
2461;22771;22
2462;22210;22
2463;22000;22
2464;22122;22
2465;22613;22
2466;22731;22
2467;22750;22
2468;22360;22
2469;22125;22
2470;22214;22
2471;22250;22
2472;22126;22
2473;22666;22
2474;22761;22
2475;22124;22
2476;22586;22
2477;22471;22
2478;22161;22
2479;22378;22
2480;22811;22
2481;22772;22
2482;22549;22
2483;22529;22
2484;22536;22
2485;22400;22
2486;22320;22
2487;22113;22
2488;22439;22
2489;22232;22
2490;22532;22
2491;22221;22
2492;22650;22
2493;22661;22
2494;22281;22
2495;22820;22
2496;22592;22
2497;22513;22
2498;22665;22
2499;22413;22
2500;22435;22
2501;22753;22
2502;22191;22
2503;22821;22
2504;22252;22
2505;22600;22
2506;22314;22
2507;22110;22
2508;22822;22
2509;22512;22
2510;22664;22
2511;22100;22
2512;22792;22
2513;22411;22
2514;22366;22
2515;22200;22
2516;22374;22
2517;22230;22
2518;22253;22
2519;22120;22
2520;22231;22
2521;22790;22
2522;22752;22
2523;22550;22
2524;22240;22
2525;22376;22
2526;22254;22
2527;22391;22
2528;22590;22
2529;22134;22
2530;22663;22
2531;22732;22
2532;22511;22
2533;22223;22
2534;22528;22
2535;22190;22
2536;22870;22
2537;22530;22
2538;45070;45
2539;45071;45
2540;45080;45
2541;45001;45
2542;45005;45
2543;45002;45
2544;45003;45
2545;45004;45
2546;45006;45
2547;45007;45
2548;45008;45
2549;28340;28
2550;28343;28
2551;28341;28
2552;28342;28
2553;42368;42
2554;42146;42
2555;42127;42
2556;42193;42
2557;42216;42
2558;42100;42
2559;42258;42
2560;42259;42
2561;42366;42
2562;42126;42
2563;42132;42
2564;42351;42
2565;42134;42
2566;42320;42
2567;42213;42
2568;42391;42
2569;42345;42
2570;42180;42
2571;42112;42
2572;42107;42
2573;42166;42
2574;42173;42
2575;42225;42
2576;42212;42
2577;42191;42
2578;42169;42
2579;42200;42
2580;42130;42
2581;42218;42
2582;42230;42
2583;42108;42
2584;42240;42
2585;42250;42
2586;42161;42
2587;42141;42
2588;42172;42
2589;42317;42
2590;42162;42
2591;42291;42
2592;42210;42
2593;42318;42
2594;42248;42
2595;42360;42
2596;42128;42
2597;42329;42
2598;42223;42
2599;42367;42
2600;42300;42
2601;42190;42
2602;42290;42
2603;42153;42
2604;42148;42
2605;42220;42
2606;42315;42
2607;42311;42
2608;42138;42
2609;42344;42
2610;42294;42
2611;42328;42
2612;42113;42
2613;42342;42
2614;42211;42
2615;42181;42
2616;42222;42
2617;42145;42
2618;42157;42
2619;42167;42
2620;42192;42
2621;42158;42
2622;42313;42
2623;42142;42
2624;42164;42
2625;42189;42
2626;42214;42
2627;42174;42
2628;42365;42
2629;42175;42
2630;42120;42
2631;42341;42
2632;42269;42
2633;42257;42
2634;42159;42
2635;42156;42
2636;42165;42
2637;26127;26
2638;42340;42
2639;42149;42
2640;42110;42
2641;42310;42
2642;42330;42
2643;42140;42
2644;42260;42
2645;42000;42
2646;42150;42
2647;41004;41
2648;41002;41
2649;41017;41
2650;41020;41
2651;41009;41
2652;41011;41
2653;41019;41
2654;41015;41
2655;41003;41
2656;41007;41
2657;41006;41
2658;41008;41
2659;41001;41
2660;41013;41
2661;41014;41
2662;41005;41
2663;41016;41
2664;41010;41
2665;41092;41
2666;41018;41
2667;41012;41
2668;41070;41
2669;41071;41
2670;41080;41
2671;41300;41
2672;29530;29
2673;29130;29
2674;29310;29
2675;29711;29
2676;29692;29
2677;29712;29
2678;29194;29
2679;29750;29
2680;29491;29
2681;29120;29
2682;29718;29
2683;29330;29
2684;29749;29
2685;29150;29
2686;29500;29
2687;29567;29
2688;29460;29
2689;29195;29
2690;29650;29
2691;29200;29
2692;29720;29
2693;29753;29
2694;29300;29
2695;29314;29
2696;29550;29
2697;29108;29
2698;29350;29
2699;29160;29
2700;29239;29
2701;29510;29
2702;29631;29
2703;29678;29
2704;29494;29
2705;29688;29
2706;29311;29
2707;29693;29
2708;29710;29
2709;29540;29
2710;29493;29
2711;29738;29
2712;29679;29
2713;29790;29
2714;29639;29
2715;29630;29
2716;29719;29
2717;29370;29
2718;29791;29
2719;29490;29
2720;29593;29
2721;29420;29
2722;29700;29
2723;29792;29
2724;29649;29
2725;29751;29
2726;29590;29
2727;29320;29
2728;29230;29
2729;29716;29
2730;29755;29
2731;29391;29
2732;29340;29
2733;29170;29
2734;29551;29
2735;29452;29
2736;29570;29
2737;29250;29
2738;29533;29
2739;29566;29
2740;29690;29
2741;29193;29
2742;29713;29
2743;29569;29
2744;29552;29
2745;29140;29
2746;29394;29
2747;29100;29
2748;29580;29
2749;29754;29
2750;29380;29
2751;29220;29
2752;29210;29
2753;29470;29
2754;29680;29
2755;29461;29
2756;29788;29
2757;29640;29
2758;29520;29
2759;29480;29
2760;29492;29
2761;29793;29
2762;29327;29
2763;29531;29
2764;29440;29
2765;29393;29
2766;29196;29
2767;29611;29
2768;29392;29
2769;29260;29
2770;29462;29
2771;29760;29
2772;29612;29
2773;29000;29
2774;29691;29
2775;29591;29
2776;29787;29
2777;29789;29
2778;29532;29
2779;29110;29
2780;29430;29
2781;29360;29
2782;29329;29
2783;29780;29
2784;29610;29
2785;29197;29
2786;29689;29
2787;29451;29
2788;29560;29
2789;29190;29
2790;29450;29
2791;29730;29
2792;29180;29
2793;29400;29
2794;29714;29
2795;29315;29
2796;29752;29
2797;29715;29
2798;29471;29
2799;29328;29
2800;29109;29
2801;29740;29
2802;29620;29
2803;29770;29
2804;29240;29
2805;29312;29
2806;29313;29
2807;29410;29
2808;10004;10
2809;10001;10
2810;10195;10
2811;10003;10
2812;10005;10
2813;10002;10
2814;10070;10
2815;10071;10
2816;10080;10
2817;38205;38
2818;38108;38
2819;38320;38
2820;38296;38
2821;38208;38
2822;38206;38
2823;38293;38
2824;38329;38
2825;38201;38
2826;38204;38
2827;38203;38
2828;38202;38
2829;38207;38
2830;38000;38
2831;38200;38
2832;38111;38
2833;28900;28
2834;28905;28
2835;28903;28
2836;28901;28
2837;28907;28
2838;28906;28
2839;28904;28
2840;28909;28
2841;28902;28
2842;15770;15
2843;15771;15
2844;15780;15
2845;15781;15
2846;15782;15
2847;15702;15
2848;15704;15
2849;15706;15
2850;15705;15
2851;15707;15
2852;15701;15
2853;15703;15
2854;15898;15
2855;15892;15
2856;15890;15
2857;28529;28
2858;28521;28
2859;28522;28
2860;28523;28
2861;28524;28
2862;5002;5
2863;5001;5
2864;5003;5
2865;5005;5
2866;5004;5
2867;5070;5
2868;5071;5
2869;5080;5
2870;35329;35
2871;35350;35
2872;35610;35
2873;35230;35
2874;35509;35
2875;35107;35
2876;35480;35
2877;35468;35
2878;35638;35
2879;35299;35
2880;35259;35
2881;35260;35
2882;35469;35
2883;35628;35
2884;35339;35
2885;35639;35
2886;35458;35
2887;35479;35
2888;35627;35
2889;35119;35
2890;35470;35
2891;35510;35
2892;35637;35
2893;35149;35
2894;35018;35
2895;35000;35
2896;35216;35
2897;35217;35
2898;35412;35
2899;35300;35
2900;35414;35
2901;35310;35
2902;35508;35
2903;35400;35
2904;35309;35
2905;35630;35
2906;35459;35
2907;35129;35
2908;35333;35
2909;35307;35
2910;35211;35
2911;35319;35
2912;35120;35
2913;35118;35
2914;35328;35
2915;35500;35
2916;35542;35
2917;35108;35
2918;35478;35
2919;35612;35
2920;35571;35
2921;35450;35
2922;35369;35
2923;35109;35
2924;35100;35
2925;35210;35
2926;35110;35
2927;35349;35
2928;35488;35
2929;35431;35
2930;35421;35
2931;35626;35
2932;35457;35
2933;35338;35
2934;35128;35
2935;35432;35
2936;35411;35
2937;35330;35
2938;35489;35
2939;35422;35
2940;35570;35
2941;35308;35
2942;35240;35
2943;35507;35
2944;35558;35
2945;35649;35
2946;35106;35
2947;35215;35
2948;35540;35
2949;35017;35
2950;35560;35
2951;35413;35
2952;35415;35
2953;35423;35
2954;35250;35
2955;35368;35
2956;35629;35
2957;35280;35
2958;35214;35
2959;35218;35
2960;35611;35
2961;35580;35
2962;35130;35
2963;35572;35
2964;35660;35
2965;35650;35
2966;35220;35
2967;35269;35
2968;35212;35
2969;35430;35
2970;35559;35
2971;35460;35
2972;35219;35
2973;35625;35
2974;35620;35
2975;35544;35
2976;35541;35
2977;35520;35
2978;35613;35
2979;35340;35
2980;35229;35
2981;35600;35
2982;35139;35
2983;35213;35
2984;35543;35
2985;35015;35
2986;35140;35
2987;35138;35
2988;35539;35
2989;35420;35
2990;35561;35
2991;35640;35
2992;35550;35
2993;35290;35
2994;35200;35
2995;35320;35
2996;35530;35
2997;35360;35
2998;35270;35
2999;28220;28
3000;28221;28
3001;28222;28
3002;16070;16
3003;16071;16
3004;16080;16
3005;16002;16
3006;16001;16
3007;16004;16
3008;16003;16
3009;28910;28
3010;28918;28
3011;28911;28
3012;28914;28
3013;28917;28
3014;28915;28
3015;28916;28
3016;28912;28
3017;28913;28
3018;28919;28
3019;44155;44
3020;44422;44
3021;44565;44
3022;44382;44
3023;44566;44
3024;44156;44
3025;44549;44
3026;44395;44
3027;44540;44
3028;44100;44
3029;44477;44
3030;44792;44
3031;44432;44
3032;44600;44
3033;44550;44
3034;44192;44
3035;44160;44
3036;44423;44
3037;44150;44
3038;44145;44
3039;44509;44
3040;44492;44
3041;44369;44
3042;44134;44
3043;44721;44
3044;44212;44
3045;44500;44
3046;44421;44
3047;44622;44
3048;44165;44
3049;44547;44
3050;44742;44
3051;44123;44
3052;44590;44
3053;44491;44
3054;44320;44
3055;44357;44
3056;44220;44
3057;44588;44
3058;44232;44
3059;44642;44
3060;44556;44
3061;44121;44
3062;44314;44
3063;44790;44
3064;44563;44
3065;44367;44
3066;44394;44
3067;44330;44
3068;44409;44
3069;44610;44
3070;44200;44
3071;44570;44
3072;44126;44
3073;44167;44
3074;44459;44
3075;44350;44
3076;44158;44
3077;44140;44
3078;44559;44
3079;44643;44
3080;44168;44
3081;44707;44
3082;44191;44
3083;44231;44
3084;44706;44
3085;44560;44
3086;44592;44
3087;44630;44
3088;44412;44
3089;44396;44
3090;44147;44
3091;44194;44
3092;44370;44
3093;44651;44
3094;44720;44
3095;44157;44
3096;44640;44
3097;44211;44
3098;44397;44
3099;44193;44
3100;44791;44
3101;44358;44
3102;44623;44
3103;44557;44
3104;44141;44
3105;44495;44
3106;44169;44
3107;44562;44
3108;44730;44
3109;44162;44
3110;44210;44
3111;44424;44
3112;44161;44
3113;44770;44
3114;44558;44
3115;44490;44
3116;44440;44
3117;44441;44
3118;44650;44
3119;44143;44
3120;44579;44
3121;44596;44
3122;44741;44
3123;44711;44
3124;44340;44
3125;44415;44
3126;44587;44
3127;44110;44
3128;44221;44
3129;44114;44
3130;44115;44
3131;44433;44
3132;44530;44
3133;44213;44
3134;44142;44
3135;44122;44
3136;44132;44
3137;44164;44
3138;44624;44
3139;44493;44
3140;44391;44
3141;44420;44
3142;44750;44
3143;44564;44
3144;44621;44
3145;44159;44
3146;44300;44
3147;44652;44
3148;44700;44
3149;44146;44
3150;44368;44
3151;44400;44
3152;44124;44
3153;44410;44
3154;44780;44
3155;44496;44
3156;44113;44
3157;44497;44
3158;44414;44
3159;44233;44
3160;44313;44
3161;44479;44
3162;44548;44
3163;44366;44
3164;44708;44
3165;44769;44
3166;44586;44
3167;44709;44
3168;44163;44
3169;44478;44
3170;44555;44
3171;44195;44
3172;44589;44
3173;44392;44
3174;44315;44
3175;44510;44
3176;44450;44
3177;44411;44
3178;44660;44
3179;44710;44
3180;44133;44
3181;44310;44
3182;44125;44
3183;44166;44
3184;44793;44
3185;44520;44
3186;44480;44
3187;44390;44
3188;44360;44
3189;44460;44
3190;44561;44
3191;44712;44
3192;44120;44
3193;44000;44
3194;44230;44
3195;44359;44
3196;44653;44
3197;44597;44
3198;44222;44
3199;44381;44
3200;44111;44
3201;44641;44
3202;44393;44
3203;44112;44
3204;44593;44
3205;44760;44
3206;44430;44
3207;44594;44
3208;44779;44
3209;44413;44
3210;44620;44
3211;44580;44
3212;44595;44
3213;44661;44
3214;44494;44
3215;44223;44
3216;44311;44
3217;44380;44
3218;44144;44
3219;44190;44
3220;44130;44
3221;44131;44
3222;44591;44
3223;44431;44
3224;44740;44
3225;36070;36
3226;36071;36
3227;36080;36
3228;36003;36
3229;36004;36
3230;36005;36
3231;36002;36
3232;36001;36
3233;36162;36
3234;36143;36
3235;36164;36
3236;36160;36
3237;36161;36
3238;36156;36
3239;36163;36
3240;24070;24
3241;24071;24
3242;24080;24
3243;24010;24
3244;24008;24
3245;24002;24
3246;24005;24
3247;24191;24
3248;24009;24
3249;24007;24
3250;24001;24
3251;24004;24
3252;24006;24
3253;24003;24
3254;7015;7
3255;7014;7
3256;7013;7
3257;7120;7
3258;7009;7
3259;7008;7
3260;7199;7
3261;7007;7
3262;7006;7
3263;7005;7
3264;7003;7
3265;7004;7
3266;7011;7
3267;7010;7
3268;7610;7
3269;7611;7
3270;7600;7
3271;7012;7
3272;7002;7
3273;7001;7
3274;7198;7
3275;7710;7
3276;7070;7
3277;7071;7
3278;7080;7
3279;7121;7
3280;7122;7
3281;6730;6
3282;6207;6
3283;6940;6
3284;6840;6
3285;6170;6
3286;6510;6
3287;6182;6
3288;6131;6
3289;6393;6
3290;6196;6
3291;6894;6
3292;6171;6
3293;6200;6
3294;6614;6
3295;6850;6
3296;6329;6
3297;6920;6
3298;6519;6
3299;6000;6
3300;6195;6
3301;6499;6
3302;6160;6
3303;6050;6
3304;6659;6
3305;6389;6
3306;6429;6
3307;6930;6
3308;6250;6
3309;6394;6
3310;6193;6
3311;6370;6
3312;6600;6
3313;6293;6
3314;6810;6
3315;6292;6
3316;6249;6
3317;6460;6
3318;6443;6
3319;6612;6
3320;6929;6
3321;6488;6
3322;6770;6
3323;6960;6
3324;6680;6
3325;6718;6
3326;6420;6
3327;6105;6
3328;6518;6
3329;6410;6
3330;6487;6
3331;6469;6
3332;6479;6
3333;6820;6
3334;6400;6
3335;6710;6
3336;6197;6
3337;6860;6
3338;6439;6
3339;6620;6
3340;6390;6
3341;6340;6
3342;6660;6
3343;6240;6
3344;6980;6
3345;6360;6
3346;6280;6
3347;6690;6
3348;6711;6
3349;6656;6
3350;6870;6
3351;6180;6
3352;6910;6
3353;6187;6
3354;6713;6
3355;6186;6
3356;6459;6
3357;6470;6
3358;6714;6
3359;6613;6
3360;6692;6
3361;6412;6
3362;6670;6
3363;6441;6
3364;6445;6
3365;6132;6
3366;6350;6
3367;6226;6
3368;6228;6
3369;6380;6
3370;6489;6
3371;6391;6
3372;6227;6
3373;6900;6
3374;6498;6
3375;6468;6
3376;6939;6
3377;6928;6
3378;6440;6
3379;6478;6
3380;6411;6
3381;6320;6
3382;6413;6
3383;6800;6
3384;6891;6
3385;6260;6
3386;6291;6
3387;6427;6
3388;6480;6
3389;6176;6
3390;6486;6
3391;6615;6
3392;6760;6
3393;6173;6
3394;6183;6
3395;6120;6
3396;6475;6
3397;6100;6
3398;6750;6
3399;6740;6
3400;6717;6
3401;6907;6
3402;6476;6
3403;6691;6
3404;6679;6
3405;6610;6
3406;6919;6
3407;6630;6
3408;6490;6
3409;6477;6
3410;6191;6
3411;6310;6
3412;6906;6
3413;6229;6
3414;6184;6
3415;6428;6
3416;6450;6
3417;6392;6
3418;6970;6
3419;6715;6
3420;6442;6
3421;6225;6
3422;6657;6
3423;6190;6
3424;6181;6
3425;6174;6
3426;6175;6
3427;6106;6
3428;6446;6
3429;6109;6
3430;6108;6
3431;6893;6
3432;6500;6
3433;6655;6
3434;6908;6
3435;6150;6
3436;6230;6
3437;6270;6
3438;6650;6
3439;6209;6
3440;6640;6
3441;6140;6
3442;6133;6
3443;6658;6
3444;6172;6
3445;6880;6
3446;6210;6
3447;6719;6
3448;6909;6
3449;6892;6
3450;6290;6
3451;6194;6
3452;6689;6
3453;6185;6
3454;6474;6
3455;6720;6
3456;6444;6
3457;6134;6
3458;6330;6
3459;6458;6
3460;6177;6
3461;6178;6
3462;6378;6
3463;6130;6
3464;6927;6
3465;6890;6
3466;6731;6
3467;6220;6
3468;6950;6
3469;6473;6
3470;6208;6
3471;6700;6
3472;6110;6
3473;6716;6
3474;6192;6
3475;6107;6
3476;6678;6
3477;6415;6
3478;6300;6
3479;6129;6
3480;6430;6
3481;6611;6
3482;6830;6
3483;6712;6
3484;35014;35
3485;35220;35
3486;35018;35
3487;35017;35
3488;35016;35
3489;35015;35
3490;35007;35
3491;35001;35
3492;35019;35
3493;35009;35
3494;35010;35
3495;35008;35
3496;35229;35
3497;35004;35
3498;35012;35
3499;35011;35
3500;35002;35
3501;35005;35
3502;35013;35
3503;35003;35
3504;35006;35
3505;35070;35
3506;35071;35
3507;35080;35
3508;8171;8
3509;8190;8
3510;8172;8
3511;8173;8
3512;8196;8
3513;8198;8
3514;8197;8
3515;8195;8
3516;8174;8
3517;23211;23
3518;23488;23
3519;23369;23
3520;23312;23
3521;23311;23
3522;23538;23
3523;23680;23
3524;23660;23
3525;23210;23
3526;23267;23
3527;23215;23
3528;23477;23
3529;23485;23
3530;23294;23
3531;23740;23
3532;23193;23
3533;23760;23
3534;23750;23
3535;23230;23
3536;23300;23
3537;23340;23
3538;23293;23
3539;23478;23
3540;23440;23
3541;23710;23
3542;23711;23
3543;23379;23
3544;23310;23
3545;23280;23
3546;23537;23
3547;23520;23
3548;23489;23
3549;23568;23
3550;23390;23
3551;23649;23
3552;23669;23
3553;23529;23
3554;23479;23
3555;23550;23
3556;23590;23
3557;23569;23
3558;23120;23
3559;23130;23
3560;23519;23
3561;23269;23
3562;23420;23
3563;23289;23
3564;23470;23
3565;23292;23
3566;23191;23
3567;23192;23
3568;23200;23
3569;23614;23
3570;23297;23
3571;23686;23
3572;23260;23
3573;23670;23
3574;23628;23
3575;23214;23
3576;23290;23
3577;23190;23
3578;23687;23
3579;23264;23
3580;23159;23
3581;23509;23
3582;23657;23
3583;23539;23
3584;23486;23
3585;23690;23
3586;23610;23
3587;23689;23
3588;23692;23
3589;23180;23
3590;23392;23
3591;23685;23
3592;23713;23
3593;23170;23
3594;23339;23
3595;23315;23
3596;23611;23
3597;23468;23
3598;23560;23
3599;23487;23
3600;23450;23
3601;23639;23
3602;23476;23
3603;23338;23
3604;23194;23
3605;23712;23
3606;23000;23
3607;23658;23
3608;23530;23
3609;23500;23
3610;23746;23
3611;23591;23
3612;23613;23
3613;23700;23
3614;23490;23
3615;23747;23
3616;23780;23
3617;23528;23
3618;23100;23
3619;23296;23
3620;23412;23
